,Unnamed: 0,Price,Rooms,Area,Floor,Location,Num_Rooms,Num_Halls,District
1636,1636,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1637,1637,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1638,1638,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1639,1639,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1640,1640,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1641,1641,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1642,1642,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1643,1643,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1644,1644,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1645,1645,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1646,1646,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1647,1647,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1648,1648,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1649,1649,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1650,1650,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1651,1651,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1652,1652,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1653,1653,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1654,1654,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1655,1655,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1656,1656,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1657,1657,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1658,1658,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1659,1659,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1660,1660,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1661,1661,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1662,1662,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1663,1663,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1664,1664,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1665,1665,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1666,1666,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1667,1667,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1668,1668,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1669,1669,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1670,1670,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1671,1671,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1672,1672,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1673,1673,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1674,1674,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1675,1675,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1676,1676,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1677,1677,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1678,1678,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1679,1679,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1680,1680,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1681,1681,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1682,1682,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1683,1683,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1684,1684,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1685,1685,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1686,1686,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1687,1687,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1688,1688,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1689,1689,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1690,1690,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1691,1691,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1692,1692,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1693,1693,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1694,1694,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1695,1695,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1696,1696,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1697,1697,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1698,1698,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1699,1699,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1700,1700,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1701,1701,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1702,1702,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1703,1703,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1704,1704,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1705,1705,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1706,1706,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1707,1707,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1708,1708,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1709,1709,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1710,1710,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1711,1711,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1712,1712,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1713,1713,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1714,1714,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1715,1715,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1716,1716,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1717,1717,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1718,1718,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1719,1719,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1720,1720,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1721,1721,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1722,1722,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1723,1723,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1724,1724,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1725,1725,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1726,1726,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1727,1727,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1728,1728,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1729,1729,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1730,1730,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1731,1731,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1732,1732,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1733,1733,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1734,1734,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1735,1735,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1736,1736,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1737,1737,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1738,1738,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1739,1739,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1740,1740,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1741,1741,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1742,1742,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1743,1743,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1744,1744,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1745,1745,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1746,1746,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1747,1747,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1748,1748,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1749,1749,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1750,1750,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1751,1751,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1752,1752,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1753,1753,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1754,1754,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1755,1755,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1756,1756,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1757,1757,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1758,1758,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1759,1759,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1760,1760,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1761,1761,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1762,1762,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1763,1763,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1764,1764,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1765,1765,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1766,1766,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1767,1767,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1768,1768,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1769,1769,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1770,1770,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1771,1771,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1772,1772,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1773,1773,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1774,1774,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1775,1775,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1776,1776,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1777,1777,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1778,1778,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1779,1779,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1780,1780,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1781,1781,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1782,1782,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1783,1783,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1784,1784,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1785,1785,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1786,1786,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1787,1787,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1788,1788,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1789,1789,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1790,1790,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1791,1791,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1792,1792,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1793,1793,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1794,1794,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1795,1795,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1796,1796,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1797,1797,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1798,1798,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1799,1799,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1800,1800,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1801,1801,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1802,1802,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1803,1803,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1804,1804,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1805,1805,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1806,1806,20000,3+1,125,1. Kat,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1807,1807,30000,2+1,95,Yüksek Giriş,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1808,1808,17500,3+1,120,3. Kat,Sincan - 29 Ekim Mh.,3.0,1.0,Sincan
1809,1809,24000,3+1,120,2. Kat,Çankaya - Aşıkpaşa Mh.,3.0,1.0,Çankaya
1810,1810,17500,3+1,115,3. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
1811,1811,48000,3+1,133,1. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1812,1812,18500,3+1,100,1. Kat,Çankaya - Fakülteler Mh.,3.0,1.0,Çankaya
1813,1813,36000,4+1,190,4. Kat,Çankaya - Yukarı Öveçler Mh.,4.0,1.0,Çankaya
1814,1814,13500,3+1,115,Giriş Katı,Mamak - Yeşilbayır Mh.,3.0,1.0,Mamak
1815,1815,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1816,1816,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1817,1817,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1818,1818,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1819,1819,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1820,1820,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1821,1821,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1822,1822,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1823,1823,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1824,1824,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1825,1825,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1826,1826,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1827,1827,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1828,1828,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1829,1829,24500,1+1,55,Giriş Katı,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1830,1830,17000,2+1,85,Bahçe Katı,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1831,1831,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1832,1832,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1833,1833,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1834,1834,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1835,1835,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1836,1836,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1837,1837,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1838,1838,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1839,1839,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1840,1840,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1841,1841,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1842,1842,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1843,1843,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1844,1844,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1845,1845,17000,2+1,85,Bahçe Katı,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1846,1846,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1847,1847,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1848,1848,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1849,1849,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1850,1850,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1851,1851,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1852,1852,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1853,1853,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1854,1854,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1855,1855,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1856,1856,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1857,1857,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1858,1858,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1859,1859,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1860,1860,17000,2+1,85,Bahçe Katı,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1861,1861,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1862,1862,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1863,1863,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1864,1864,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1865,1865,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1866,1866,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1867,1867,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1868,1868,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1869,1869,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1870,1870,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1871,1871,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1872,1872,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1873,1873,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1874,1874,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1875,1875,17000,2+1,85,Bahçe Katı,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1876,1876,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1877,1877,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1878,1878,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1879,1879,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1880,1880,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1881,1881,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1882,1882,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1883,1883,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1884,1884,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1885,1885,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1886,1886,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
1887,1887,28000,3+1,120,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1888,1888,26000,2+1,75,Kot 1,Çankaya - Emek Mh.,2.0,1.0,Çankaya
1889,1889,26000,1+1,65,Yüksek Giriş,Çankaya - Emek Mh.,1.0,1.0,Çankaya
1890,1890,17000,2+1,85,Bahçe Katı,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
1891,1891,27000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
1892,1892,24000,3+1,125,1. Kat,Çankaya - Huzur Mh.,3.0,1.0,Çankaya
1893,1893,33000,3+1,135,3. Kat,Çankaya - Dumlupınar Mh.,3.0,1.0,Çankaya
1894,1894,15000,3+1,100,Bahçe Katı,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
1895,1895,44000,3+1,150,19. Kat,Gölbaşı - Hacılar Mh.,3.0,1.0,Gölbaşı
1896,1896,49500,3+1,150,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1897,1897,39000,4+1,200,5. Kat,Keçiören - Ovacık Mh.,4.0,1.0,Keçiören
1898,1898,36000,4+1,140,1. Kat,Çankaya - Emek Mh.,4.0,1.0,Çankaya
1899,1899,35000,3+1,120,2. Kat,Çankaya - Emek Mh.,3.0,1.0,Çankaya
1900,1900,25000,2+1,70,Yüksek Giriş,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
1901,1901,40000,2+1,115,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
